   Row     Odds(this row)  Evens(this row)	   Odd Percentage(this row)      Total Odds      Total Evens  	    Total Odds Percentage     
     17681            17563             118	0.9933261693343137                   153308309         3009412	0.9807481072475461
     17682            17565             117	0.9933831014591109                   153325874         3009529	0.9807495363030471
     17683            17566             117	0.9933834756545835                   153343440         3009646	0.9807509651584363
     17684            17569             115	0.993496946392219                    153361009         3009761	0.9807524066038685
     17685            17568             117	0.9933842239185751                   153378577         3009878	0.9807538350577093
     17686            17570             116	0.9934411398846545                   153396147         3009994	0.980755269705171
     17687            17571             116	0.9934415107140838                   153413718         3010110	0.9807567041512371
     17688            17574             114	0.9935549525101763                   153431292         3010224	0.9807581511802788
     17689            17571             118	0.993329187630731                    153448863         3010342	0.9807595724393461
     17690            17573             117	0.9933860938383268                   153466436         3010459	0.9807609998907506
     17691            17574             117	0.9933864676954384                   153484010         3010576	0.9807624271423677
     17692            17577             115	0.9934998869545557                   153501587         3010691	0.980763866972788
     17693            17576             117	0.9933872152828802                   153519163         3010808	0.9807652938235069
     17694            17578             116	0.9934441053464451                   153536741         3010924	0.9807667268623904
     17695            17579             116	0.993444475840633                    153554320         3011040	0.9807681597002045
     17696            17582             114	0.9935578661844484                   153571902         3011154	0.9807696051097636
     17697            17579             118	0.9933322031982822                   153589481         3011272	0.9807710247727863
     17698            17581             117	0.9933890835122613                   153607062         3011389	0.9807724506226919
     17699            17582             117	0.9933894570314707                   153624644         3011506	0.9807738762731336
     17700            17585             115	0.9935028248587571                   153642229         3011621	0.9807753144911536
     17701            17584             117	0.99339020394328                     153659813         3011738	0.9807767397413459
     17702            17586             116	0.9934470681278952                   153677399         3011854	0.980778171174254
     17703            17587             116	0.993447438287296                    153694986         3011970	0.9807796024064177
     17704            17590             114	0.9935607772254857                   153712576         3012084	0.9807810461991112
     17705            17587             118	0.9933352160406664                   153730163         3012202	0.9807824642686742
     17706            17589             117	0.9933920704845814                   153747752         3012319	0.9807838885196728
     17707            17590             117	0.9933924436663466                   153765342         3012436	0.9807853125715303
     17708            17593             115	0.9935057601084256                   153782935         3012551	0.9807867491797564
     17709            17592             117	0.993393189903439                    153800527         3012668	0.980788172832012
     17710            17594             116	0.993450028232637                    153818121         3012784	0.9807896026615417
     17711            17595             116	0.9934503980577043                   153835716         3012900	0.9807910322906516
     17712            17598             114	0.9935636856368564                   153853314         3013014	0.9807924744690907
     17713            17595             118	0.9933382261615763                   153870909         3013132	0.9807938909477734
     17714            17597             117	0.9933950547589477                   153888506         3013249	0.9807953136024514
     17715            17598             117	0.9933954276037257                   153906104         3013366	0.9807967360583106
     17716            17601             115	0.9935086927071574                   153923705         3013481	0.9807981710593434
     17717            17600             117	0.9933961731670148                   153941305         3013598	0.9807995931162469
     17718            17602             116	0.9934529856642962                   153958907         3013714	0.9808010213449898
     17719            17603             116	0.9934533551554828                   153976510         3013830	0.9808024493736366
     17720            17606             114	0.9935665914221219                   153994116         3013944	0.9808038899404272
     17721            17603             118	0.9933412335646973                   154011719         3014062	0.9808053048308035
     17722            17605             117	0.9933980363390137                   154029324         3014179	0.9808067258917422
     17723            17606             117	0.9933984088472606                   154046930         3014296	0.9808081467541836
     17724            17609             115	0.9935116226585421                   154064539         3014411	0.9808095801506185
     17725            17608             117	0.9933991537376586                   154082147         3014528	0.9808110006147488
     17726            17610             116	0.9934559404264922                   154099757         3014644	0.9808124272452912
     17727            17611             116	0.99345630958425                     154117368         3014760	0.9808138536760604
     17728            17614             114	0.9935694945848376                   154134982         3014874	0.980815292633803
     17729            17611             118	0.9933442382537087                   154152593         3014992	0.9808167059384414
     17730            17613             117	0.9934010152284264                   154170206         3015109	0.9808181254082164
     17731            17614             117	0.9934013874005978                   154187820         3015226	0.9808195446798149
     17732            17617             115	0.9935145499661628                   154205437         3015341	0.9808209764742418
     17733            17616             117	0.9934021316190154                   154223053         3015458	0.9808223953481727
     17734            17618             116	0.9934588925228375                   154240671         3015574	0.9808238203830951
     17735            17619             116	0.9934592613476178                   154258290         3015690	0.980825245218567
     17736            17622             114	0.9935723951285521                   154275912         3015804	0.9808266825698564
     17737            17619             118	0.9933472402322828                   154293531         3015922	0.9808280942913202
     17738            17621             117	0.9934039914308265                   154311152         3016039	0.9808295121725017
     17739            17622             117	0.9934043632673769                   154328774         3016156	0.980830929855827
     17740            17625             115	0.9935174746335964                   154346399         3016271	0.9808323600508303
     17741            17624             117	0.9934051068147229                   154364023         3016388	0.98083377733713
     17742            17626             116	0.9934618419569383                   154381649         3016504	0.9808352007790079
     17743            17627             116	0.9934622104491913                   154399276         3016620	0.980836624021757
     17744            17630             114	0.9935752930568079                   154416906         3016734	0.9808380597691827
     17745            17627             118	0.9933502395040856                   154434533         3016852	0.9808394699100297
     17746            17629             117	0.9934069649498478                   154452162         3016969	0.9808408862051826
     17747            17630             117	0.9934073364512312                   154469792         3017086	0.9808423023027988
     17748            17633             115	0.9935203966644129                   154487425         3017201	0.9808437309009578
     17749            17632             117	0.9934080793284129                   154505057         3017318	0.980845146602189
     17750            17634             116	0.9934647887323944                   154522691         3017434	0.9808465684535924
     17751            17635             116	0.9934651568925694                   154540326         3017550	0.9808479901061881
     17752            17638             114	0.993578188373141                    154557964         3017664	0.9808494242523342
     17753            17635             118	0.9933532360727765                   154575599         3017782	0.9808508328151168
     17754            17637             117	0.993409935789118                    154593236         3017899	0.9808522475268007
     17755            17638             117	0.9934103069557871                   154610874         3018016	0.9808536620412667
     17756            17641             115	0.9935233160621761                   154628515         3018131	0.9808550890451548
     17757            17640             117	0.99341104916371                     154646155         3018248	0.9808565031638752
     17758            17642             116	0.9934677328527988                   154663797         3018364	0.9808579234273685
     17759            17643             116	0.9934681006813447                   154681440         3018480	0.9808593434923746
     17760            17646             114	0.9935810810810811                   154699086         3018594	0.98086077603982
     17761            17643             118	0.9933562299420078                   154716729         3018712	0.9808621830270852
     17762            17645             117	0.9934129039522577                   154734374         3018829	0.9808635961578542
     17763            17646             117	0.9934132747846648                   154752020         3018946	0.9808650090917235
     17764            17649             115	0.9935262328304436                   154769669         3019061	0.9808664345039091
     17765            17648             117	0.9934140163242331                   154787317         3019178	0.9808678470426708
     17766            17650             116	0.9934706743217382                   154804967         3019294	0.9808692657208133
     17767            17651             116	0.9934710418191028                   154822618         3019410	0.9808706842007884
     17768            17654             114	0.9935839711841513                   154840272         3019524	0.9808721151521063
     17769            17651             118	0.9933592211154257                   154857923         3019642	0.9808735205663959
     17770            17653             117	0.9934158694428813                   154875576         3019759	0.9808749321187988
     17771            17654             117	0.9934162399414777                   154893230         3019876	0.9808763434746195
     17772            17657             115	0.9935291469727662                   154910887         3019991	0.9808777672976655
     17773            17656             117	0.9934169808135936                   154928543         3020108	0.9808791782590154
     17774            17658             116	0.9934736131427928                   154946201         3020224	0.9808805953543609
     17775            17659             116	0.9934739803094234                   154963860         3020340	0.9808820122518581
     17776            17662             114	0.9935868586858686                   154981522         3020454	0.9808834416096164
     17777            17659             118	0.9933622095966699                   154999181         3020572	0.9808848454534668
     17778            17661             117	0.9934188322645967                   155016842         3020689	0.9808862554300471
     17779            17662             117	0.993419202429833                    155034504         3020806	0.9808876652103621
     17780            17665             115	0.9935320584926884                   155052169         3020921	0.980889087446826
     17781            17664             117	0.9934199426353973                   155069833         3021038	0.9808904968333054
     17782            17666             116	0.9934765493195367                   155087499         3021154	0.9808919123484026
     17783            17667             116	0.9934769161558792                   155105166         3021270	0.9808933276659698
     17784            17670             114	0.9935897435897436                   155122836         3021384	0.980894755432731
     17785            17667             118	0.9933651953893731                   155140503         3021502	0.9808961577086734
     17786            17669             117	0.9934217924210053                   155158172         3021619	0.9808975661119694
     17787            17670             117	0.9934221622533311                   155175842         3021736	0.980898974319316
     17788            17673             115	0.9935349673937486                   155193515         3021851	0.9809003949717501
     17789            17672             117	0.993422901793243                    155211187         3021968	0.9809018027858952
     17790            17674             116	0.9934794828555368                   155228861         3022084	0.9809032167232872
     17791            17675             116	0.993479849362037                    155246536         3022200	0.9809046304634669
     17792            17678             114	0.9935926258992805                   155264214         3022314	0.9809060566417882
     17793            17675             118	0.9933681784971619                   155281889         3022432	0.9809074573523486
     17794            17677             117	0.993424749915702                    155299566         3022549	0.980908864184893
     17795            17678             117	0.9934251194155662                   155317244         3022666	0.9809102708218036
     17796            17681             115	0.9935378736794785                   155334925         3022781	0.9809116898927546
     17797            17680             117	0.9934258582907232                   155352605         3022898	0.9809130961370964
     17798            17682             116	0.9934824137543544                   155370287         3023014	0.9809145084993209
     17799            17683             116	0.9934827799314568                   155387970         3023130	0.9809159206646504
     17800            17686             114	0.9935955056179775                   155405656         3023244	0.9809173452570837
     17801            17683             118	0.993371158923656                    155423339         3023362	0.9809187444047825
     17802            17685             117	0.993427704752275                    155441024         3023479	0.9809201496691029
     17803            17686             117	0.9934280739201258                   155458710         3023596	0.9809215547381043
     17804            17689             115	0.9935407773534037                   155476399         3023711	0.9809229722301139
     17805            17688             117	0.9934288121314238                   155494087         3023828	0.9809243769071779
     17806            17690             116	0.993485342019544                    155511777         3023944	0.9809257876967677
     17807            17691             116	0.9934857078676925                   155529468         3024060	0.9809271982897788
     17808            17694             114	0.9935983827493261                   155547162         3024174	0.9809286212988708
     17809            17691             118	0.993374136672469                    155564853         3024292	0.9809300188862232
     17810            17693             117	0.9934306569343065                   155582546         3024409	0.9809314225848419
     17811            17694             117	0.9934310257705912                   155600240         3024526	0.9809328260884558
     17812            17697             115	0.9935436784190433                   155617937         3024641	0.9809342420040602
     17813            17696             117	0.9934317633189244                   155635633         3024758	0.9809356451163668
     17814            17698             116	0.9934882676546536                   155653331         3024874	0.9809370543358491
     17815            17699             116	0.9934886331742914                   155671030         3024990	0.9809384633590685
     17816            17702             114	0.9936012572968118                   155688732         3025104	0.9809398847873603
     17817            17699             118	0.9933771117472078                   155706431         3025222	0.9809412808168765
     17818            17701             117	0.993433606465372                    155724132         3025339	0.9809426829523105
     17819            17702             117	0.9934339749705371                   155741834         3025456	0.9809440848930532
     17820            17705             115	0.9935465768799102                   155759539         3025571	0.9809454992347834
     17821            17704             117	0.9934347118567982                   155777243         3025688	0.9809469007848476
     17822            17706             116	0.9934911906632252                   155794949         3025804	0.9809483084367444
     17823            17707             116	0.9934915558547943                   155812656         3025920	0.9809497158926934
     17824            17710             114	0.9936041292639138                   155830366         3026034	0.9809511357427211
     17825            17707             118	0.9933800841514726                   155848073         3026152	0.9809525302169059
     17826            17709             117	0.9934365533490407                   155865782         3026269	0.9809539307916668
     17827            17710             117	0.9934369215235317                   155883492         3026386	0.9809553311720496
     17828            17713             115	0.9935494727395109                   155901205         3026501	0.9809567439424313
     17829            17712             117	0.9934376577486118                   155918917         3026618	0.9809581439327629
     17830            17714             116	0.9934941110487941                   155936631         3026734	0.980959550019591
     17831            17715             116	0.9934944759127362                   155954346         3026850	0.9809609559107858
     17832            17718             114	0.993606998654105                    155972064         3026964	0.9809623741850799
     17833            17715             118	0.9933830538888577                   155989779         3027082	0.9809637671064328
     17834            17717             117	0.9934394975888752                   156007496         3027199	0.9809651661230274
     17835            17718             117	0.9934398654331371                   156025214         3027316	0.980966564945556
     17836            17721             115	0.9935523660013456                   156042935         3027431	0.9809679761471096
     17837            17720             117	0.9934406009979256                   156060655         3027548	0.9809693745802133
     17838            17722             116	0.9934970288148895                   156078377         3027664	0.9809707791044842
     17839            17723             116	0.9934973933516452                   156096100         3027780	0.9809721834334356
     17840            17726             114	0.9936098654708521                   156113826         3027894	0.9809736001345216
     17841            17723             118	0.9933860209629505                   156131549         3028012	0.980974991505537
     17842            17725             117	0.9934424391884318                   156149274         3028129	0.9809763889664666
     17843            17726             117	0.9934428067029087                   156167000         3028246	0.9809777862336416
     17844            17729             115	0.9935552566689083                   156184729         3028361	0.9809791958688824
     17845            17728             117	0.9934435416082936                   156202457         3028478	0.9809805927472574
     17846            17730             116	0.9934999439650342                   156220187         3028594	0.9809819957114774
     17847            17731             116	0.9935003081750434                   156237918         3028710	0.9809833984806912
     17848            17734             114	0.9936127297176154                   156255652         3028824	0.9809848136110891
     17849            17731             118	0.9933889853773321                   156273383         3028942	0.9809862034342562
     17850            17733             117	0.9934453781512605                   156291116         3029059	0.9809875993420167
     17851            17734             117	0.9934457453363957                   156308850         3029176	0.9809889950563339
     17852            17737             115	0.9935581447456867                   156326587         3029291	0.9809904031277716
     17853            17736             117	0.9934464795832633                   156344323         3029408	0.980991798453912
     17854            17738             116	0.9935028565027445                   156362061         3029524	0.9809931998605823
     17855            17739             116	0.9935032203864463                   156379800         3029640	0.9809946010725589
     17856            17742             114	0.9936155913978495                   156397542         3029754	0.9809960146347837
     17857            17739             118	0.9933919471355771                   156415281         3029872	0.9809974029125865
     17858            17741             117	0.9934483144809049                   156433022         3029989	0.980998797269669
     17859            17742             117	0.9934486813371409                   156450764         3030106	0.9810001914336184
     17860            17745             115	0.9935610302351624                   156468509         3030221	0.981001597943758
     17861            17744             117	0.993449414926376                    156486253         3030338	0.9810029917201528
     17862            17746             116	0.9935057664315307                   156503999         3030454	0.9810043915717691
     17863            17747             116	0.9935061299893635                   156521746         3030570	0.9810057912290036
     17864            17750             114	0.9936184505150022                   156539496         3030684	0.9810072032255651
     17865            17747             118	0.9933949062412538                   156557243         3030802	0.9810085899604823
     17866            17749             117	0.9934512481809022                   156574992         3030919	0.9810099827693725
     17867            17750             117	0.9934516147086808                   156592742         3031036	0.9810113753854391
     17868            17753             115	0.9935639131408104                   156610495         3031151	0.9810127803367801
     17869            17752             117	0.9934523476411663                   156628247         3031268	0.9810141725659132
     17870            17754             116	0.9935086737548965                   156646001         3031384	0.9810155708649663
     17871            17755             116	0.9935090369872979                   156663756         3031500	0.9810169689699486
     17872            17758             114	0.9936213070725156                   156681514         3031614	0.9810183794033512
     17873            17755             118	0.9933978626979243                   156699269         3031732	0.9810197645978567
     17874            17757             117	0.9934541792547835                   156717026         3031849	0.981021155861035
     17875            17758             117	0.9934545454545455                   156734784         3031966	0.9810225469316989
     17876            17761             115	0.9935667934660998                   156752545         3032081	0.9810239503267354
     17877            17760             117	0.9934552777311629                   156770305         3032198	0.9810253410110854
     17878            17762             116	0.9935115784763396                   156788067         3032314	0.9810267377600608
     17879            17763             116	0.9935119413837463                   156805830         3032430	0.9810281343152759
     17880            17766             114	0.9936241610738255                   156823596         3032544	0.9810295431880189
     17881            17763             118	0.9934008165091438                   156841359         3032662	0.9810309268445809
     17882            17765             117	0.9934571077060731                   156859124         3032779	0.9810323165645229
     17883            17766             117	0.9934574735782586                   156876890         3032896	0.9810337060922588
     17884            17769             115	0.9935696712144934                   156894659         3033011	0.9810351079334801
     17885            17768             117	0.9934582051998881                   156912427         3033128	0.9810364970755204
     17886            17770             116	0.9935144805993514                   156930197         3033244	0.9810378922768984
     17887            17771             116	0.9935148431821994                   156947968         3033360	0.9810392872848261
     17888            17774             114	0.9936270125223614                   156965742         3033474	0.9810406945994036
     17889            17771             118	0.9934037676784616                   156983513         3033592	0.9810420767204856
     17890            17773             117	0.9934600335382896                   157001286         3033709	0.9810434648996614
     17891            17774             117	0.9934603990833379                   157019060         3033826	0.9810448528869389
     17892            17777             115	0.9935725463894478                   157036837         3033941	0.981046253176829
     17893            17776             117	0.9934611300508579                   157054613         3034058	0.9810476407790281
     17894            17778             116	0.993517380127417                    157072391         3034174	0.9810490344352838
     17895            17779             116	0.9935177423861414                   157090170         3034290	0.9810504278983986
     17896            17782             114	0.9936298614215467                   157107952         3034404	0.9810518336572993
     17897            17779             118	0.9934067162094206                   157125731         3034522	0.9810532142453596
     17898            17781             117	0.9934629567549447                   157143512         3034639	0.9810546008862345
     17899            17782             117	0.9934633219732946                   157161294         3034756	0.9810559873355179
     17900            17785             115	0.9935754189944134                   157179079         3034871	0.9810573860765558
     17901            17784             117	0.9934640522875817                   157196863         3034988	0.9810587721413766
     17902            17786             116	0.9935202770640152                   157214649         3035104	0.9810601642549802
     17903            17787             116	0.9935206389990504                   157232436         3035220	0.9810615561757514
     17904            17790             114	0.993632707774799                    157250226         3035334	0.9810629603814592
     17905            17787             118	0.9934096621055571                   157268013         3035452	0.981064339438951
     17906            17789             117	0.9934658773595443                   157285802         3035569	0.9810657245439849
     17907            17790             117	0.9934662422516335                   157303592         3035686	0.9810671094577338
     17908            17793             115	0.9935782890328345                   157321385         3035801	0.9810685066523929
     17909            17792             117	0.993466971913563                    157339177         3035918	0.9810698911822936
     17910            17794             116	0.9935231714126187                   157356971         3036034	0.98107128175571
     17911            17795             116	0.9935235330243984                   157374766         3036150	0.981072672136602
     17912            17798             114	0.9936355515855293                   157392564         3036264	0.9810740747915955
     17913            17795             118	0.9934126053704014                   157410359         3036382	0.9810754523209667
     17914            17797             117	0.9934687953555879                   157428156         3036499	0.9810768358926145
     17915            17798             117	0.9934691599218533                   157445954         3036616	0.9810782192732831
     17916            17801             115	0.9935811565081492                   157463755         3036731	0.9810796149240321
     17917            17800             117	0.9934698889322989                   157481555         3036848	0.9810809979214657
     17918            17802             116	0.9935260631766938                   157499357         3036964	0.9810823869571547
     17919            17803             116	0.993526424465651                    157517160         3037080	0.9810837758006267
     17920            17806             114	0.9936383928571428                   157534966         3037194	0.9810851769073792
     17921            17803             118	0.9934155460074773                   157552769         3037312	0.981086552911073
     17922            17805             117	0.9934717107465685                   157570574         3037429	0.9810879349517845
     17923            17806             117	0.9934720749874463                   157588380         3037546	0.9810893168018219
     17924            17809             115	0.9935840214237893                   157606189         3037661	0.9810907109111242
     17925            17808             117	0.9934728033472804                   157623997         3037778	0.9810920923785387
     17926            17810             116	0.993528952359701                    157641807         3037894	0.981093479878955
     17927            17811             116	0.9935293133262676                   157659618         3038010	0.9810948671874609
     17928            17814             114	0.9936412315930389                   157677432         3038124	0.981096266748441
     17929            17811             118	0.9934184840203023                   157695243         3038242	0.9810976412288952
     17930            17813             117	0.9934746235359733                   157713056         3038359	0.981099021741115
     17931            17814             117	0.993474987451899                    157730870         3038476	0.9811004020629654
     17932            17817             115	0.9935868837831809                   157748687         3038591	0.9811017946332794
     17933            17816             117	0.9934757151619918                   157766503         3038708	0.9811031745731176
     17934            17818             116	0.9935318389650942                   157784321         3038824	0.9811045605407107
     17935            17819             116	0.9935321996097017                   157802140         3038940	0.9811059463166997
     17936            17822             114	0.9936440677966102                   157819962         3039054	0.9811073443343704
     17937            17819             118	0.9934214194123878                   157837781         3039172	0.9811087172940178
     17938            17821             117	0.9934775337272829                   157855602         3039289	0.9811100962801858
     17939            17822             117	0.9934778973186911                   157873424         3039406	0.9811114750762882
     17940            17825             115	0.9935897435897436                   157891249         3039521	0.9811128661100671
     17941            17824             117	0.993478624379912                    157909073         3039638	0.9811142445247667
     17942            17826             116	0.9935347229963215                   157926899         3039754	0.9811156289619813
     17943            17827             116	0.9935350833194003                   157944726         3039870	0.9811170132078972
     17944            17830             114	0.9936469014712439                   157962556         3039984	0.9811184096847168
     17945            17827             118	0.9934243521872388                   157980383         3040102	0.9811197811259853
     17946            17829             117	0.993480441323972                    157998212         3040219	0.9811211585885359
     17947            17830             117	0.9934808045912966                   158016042         3040336	0.9811225358613243
     17948            17833             115	0.993592600846891                    158033875         3040451	0.9811239253610162
     17949            17832             117	0.9934815310045128                   158051707         3040568	0.98112530225301
     17950            17834             116	0.9935376044568245                   158069541         3040684	0.9811266851622856
     17951            17835             116	0.9935379644588045                   158087376         3040800	0.9811280678805673
     17952            17838             114	0.9936497326203209                   158105214         3040914	0.9811294628189887
     17953            17835             118	0.9934272823483541                   158123049         3041032	0.9811308327443011
     17954            17837             117	0.9934833463295087                   158140886         3041149	0.981132208685664
     17955            17838             117	0.993483709273183                    158158724         3041266	0.9811335844375673
     17956            17841             115	0.9935954555580307                   158176565         3041381	0.9811349724056154
     17957            17840             117	0.9934844350392604                   158194405         3041498	0.9811363477773309
     17958            17842             116	0.993540483350039                    158212247         3041614	0.9811377291611021
     17959            17843             116	0.9935408430313492                   158230090         3041730	0.9811391103541834
     17960            17846             114	0.993652561247216                    158247936         3041844	0.9811405037566546
     17961            17843             118	0.9934302098992261                   158265779         3041962	0.9811418721684286
     17962            17845             117	0.9934862487473556                   158283624         3042079	0.9811432465910284
     17963            17846             117	0.9934866113678116                   158301470         3042196	0.9811446208244704
     17964            17849             115	0.9935983077265642                   158319319         3042311	0.9811460072633128
     17965            17848             117	0.9934873364876148                   158337167         3042428	0.9811473811171728
     17966            17850             116	0.9935433596793944                   158355017         3042544	0.9811487609778689
     17967            17851             116	0.9935437190404631                   158372868         3042660	0.9811501406481785
     17968            17854             114	0.9936553873552983                   158390722         3042774	0.9811515325171425
     17969            17851             118	0.9934331348433413                   158408573         3042892	0.9811528994177909
     17970            17853             117	0.9934891485809683                   158426426         3043009	0.981154272324047
     17971            17854             117	0.9934895108786378                   158444280         3043126	0.9811556450414468
     17972            17857             115	0.9936011573558869                   158462137         3043241	0.9811570299535165
     17973            17856             117	0.9934902353530295                   158479993         3043358	0.9811584022919386
     17974            17858             116	0.9935462334483143                   158497851         3043474	0.9811597806319838
     17975            17859             116	0.9935465924895689                   158515710         3043590	0.9811611587819457
     17976            17862             114	0.9936582109479306                   158533572         3043704	0.9811625491198404
     17977            17859             118	0.9934360571841798                   158551431         3043822	0.981163914511771
     17978            17861             117	0.9934920458337969                   158569292         3043939	0.9811652859040978
     17979            17862             117	0.9934924078091106                   158587154         3044056	0.9811666571078692
     17980            17865             115	0.9936040044493882                   158605019         3044171	0.9811680404955941
     17981            17864             117	0.9934931316389523                   158622883         3044288	0.9811694113209911
     17982            17866             116	0.9935491046602157                   158640749         3044404	0.9811707881428049
     17983            17867             116	0.993549463382083                    158658616         3044520	0.9811721647748377
     17984            17870             114	0.9936610320284698                   158676486         3044634	0.9811735535840959
     17985            17867             118	0.9934389769252154                   158694353         3044752	0.9811749174697115
     17986            17869             117	0.993494940509285                    158712222         3044869	0.9811762873505186
     17987            17870             117	0.993495302162673                    158730092         3044986	0.9811776570430706
     17988            17873             115	0.9936068490104514                   158747965         3045101	0.9811790389088739
     17989            17872             117	0.9934960253488243                   158765837         3045218	0.9811804082236532
     17990            17874             116	0.9935519733185103                   158783711         3045334	0.98118178352965
     17991            17875             116	0.9935523317214162                   158801586         3045450	0.9811831586461676
     17992            17878             114	0.9936638506002667                   158819464         3045564	0.981184545929217
     17993            17875             118	0.9934418940699161                   158837339         3045682	0.9811859083109155
     17994            17877             117	0.9934978326108703                   158855216         3045799	0.9811872766826076
     17995            17878             117	0.9934981939427618                   158873094         3045916	0.9811886448663439
     17996            17881             115	0.9936096910424539                   158890975         3046031	0.9811900252126435
     17997            17880             117	0.993498916486081                    158908855         3046148	0.9811913930192079
     17998            17882             116	0.9935548394266029                   158926737         3046264	0.9811927668117972
     17999            17883             116	0.9935551975109729                   158944620         3046380	0.9811941404152082
     18000            17886             114	0.9936666666666667                   158962506         3046494	0.9811955261744718
     18001            17883             118	0.9934448086217432                   158980389         3046612	0.9811968870546459
     18002            17885             117	0.9935007221419843                   158998274         3046729	0.9811982539196226
     18003            17886             117	0.9935010831528078                   159016160         3046846	0.9811996205969424
     18004            17889             115	0.993612530548767                    159034049         3046961	0.9812009994261511
     18005            17888             117	0.9935018050541516                   159051937         3047078	0.9812023657268985
     18006            17890             116	0.9935577029878929                   159069827         3047194	0.9812037380084846
     18007            17891             116	0.9935580607541512                   159087718         3047310	0.9812051101011929
     18008            17894             114	0.9936694802310084                   159105612         3047424	0.9812064943390885
     18009            17891             118	0.9934477205841523                   159123503         3047542	0.9812078537201262
     18010            17893             117	0.9935036091060522                   159141396         3047659	0.981209219080782
     18011            17894             117	0.9935039697962357                   159159290         3047776	0.9812105842540793
     18012            17897             115	0.9936153675327559                   159177187         3047891	0.9812119615686054
     18013            17896             117	0.9935046910564592                   159195083         3048008	0.9812133263659283
     18014            17898             116	0.9935605640057733                   159212981         3048124	0.9812146971389107
     18015            17899             116	0.9935609214543436                   159230880         3048240	0.9812160677233153
     18016            17902             114	0.9936722912966253                   159248782         3048354	0.9812174504422555
     18017            17899             118	0.9934506299605927                   159266681         3048472	0.98121880832654
     18018            17901             117	0.9935064935064936                   159284582         3048589	0.9812201721852646
     18019            17902             117	0.9935068538764638                   159302484         3048706	0.9812215358569284
     18020            17905             115	0.9936182019977803                   159320389         3048821	0.9812229116591747
     18021            17904             117	0.9935075744964208                   159338293         3048938	0.9812242749554613
     18022            17906             116	0.9935634224836312                   159356199         3049054	0.9812256442222346
     18023            17907             116	0.9935637796149365                   159374106         3049170	0.9812270133007291
     18024            17910             114	0.9936750998668442                   159392016         3049284	0.981228394503122
     18025            17907             118	0.9934535367545076                   159409923         3049402	0.9812297508930312
     18026            17909             117	0.9935093753467215                   159427832         3049519	0.9812311132522096
     18027            17910             117	0.9935097353969047                   159445742         3049636	0.9812324754246241
     18028            17913             115	0.9936210339471933                   159463655         3049751	0.9812338497169889
     18029            17912             117	0.9935104553774474                   159481567         3049868	0.9812352115146218
     18030            17914             116	0.9935662784248475                   159499481         3049984	0.9812365792775756
     18031            17915             116	0.9935666352393101                   159517396         3050100	0.9812379468525492
     18032            17918             114	0.9936779059449867                   159535314         3050214	0.9812393265407977
     18033            17915             118	0.993456440969334                    159553229         3050332	0.9812406814387048
     18034            17917             117	0.993512254630143                    159571146         3050449	0.9812420423007165
     18035            17918             117	0.9935126143609648                   159589064         3050566	0.9812434029762611
     18036            17921             115	0.9936238633843424                   159606985         3050681	0.9812447757611376
     18037            17920             117	0.9935133337029439                   159624905         3050798	0.9812461360624949
     18038            17922             116	0.9935691318327974                   159642827         3050914	0.9812475023240138
