   Row     Odds(this row)  Evens(this row)	   Odd Percentage(this row)      Total Odds      Total Evens  	    Total Odds Percentage     
      7672             7533             139	0.9818821689259646                    27689010         1744618	0.9407270486669194
      7673             7530             143	0.981363221686433                     27696540         1744761	0.9407376392775577
      7674             7532             142	0.981495960385718                     27704072         1744903	0.9407482603384328
      7675             7533             142	0.9814983713355049                    27711605         1745045	0.9407588778764727
      7676             7536             140	0.9817613340281397                    27719141         1745185	0.9407695597720444
      7677             7535             142	0.9815031913507881                    27726676         1745327	0.9407801702517471
      7678             7537             141	0.9816358426673613                    27734213         1745468	0.9407908111353037
      7679             7538             141	0.981638234145071                     27741751         1745609	0.9408014484850458
      7680             7541             139	0.9819010416666667                    27749292         1745748	0.9408121501106627
      7681             7538             143	0.9813826324697305                    27756830         1745891	0.9408227125897981
      7682             7540             142	0.9815152304087478                    27764370         1746033	0.9408333054618061
      7683             7541             142	0.9815176363399714                    27771911         1746175	0.940843894824346
      7684             7544             140	0.9817803227485684                    27779455         1746315	0.9408545484165188
      7685             7543             142	0.9815224463240078                    27786998         1746457	0.9408651307474862
      7686             7545             141	0.9816549570647931                    27794543         1746598	0.9408757434250762
      7687             7546             141	0.9816573435670612                    27802089         1746739	0.9408863525822412
      7688             7549             139	0.9819198751300728                    27809638         1746878	0.9408970258876249
      7689             7546             143	0.9814020028612304                    27817184         1747021	0.9409075603419743
      7690             7548             142	0.9815344603381014                    27824732         1747163	0.9409181251319877
      7691             7549             142	0.9815368612664153                    27832281         1747305	0.9409286864258344
      7692             7552             140	0.9817992719708788                    27839833         1747445	0.9409393118217905
      7693             7551             142	0.9815416612504875                    27847384         1747587	0.9409498661106983
      7694             7553             141	0.9816740317130231                    27854937         1747728	0.9409604506891525
      7695             7554             141	0.9816764132553606                    27862491         1747869	0.9409710317605054
      7696             7557             139	0.9819386694386695                    27870048         1748008	0.9409816768527954
      7697             7554             143	0.9814213329868781                    27877602         1748151	0.9409921833885538
      7698             7556             142	0.981553650298779                     27885158         1748293	0.9410027202029221
      7699             7557             142	0.9815560462397714                    27892715         1748435	0.9410132535343602
      7700             7560             140	0.9818181818181818                    27900275         1748575	0.9410238508407577
      7701             7559             142	0.9815608362550318                    27907834         1748717	0.9410343771937607
      7702             7561             141	0.9816930667359127                    27915395         1748858	0.9410449337793876
      7703             7562             141	0.981695443333766                     27922957         1748999	0.9410554868711722
      7704             7565             139	0.981957424714434                     27930522         1749138	0.9410661038569849
      7705             7562             143	0.981440622972096                     27938084         1749281	0.9410765825798282
      7706             7564             142	0.9815728004152608                    27945648         1749423	0.9410870915243813
      7707             7565             142	0.9815751913844557                    27953213         1749565	0.9410975969991763
      7708             7568             140	0.9818370524130773                    27960781         1749705	0.9411081663221531
      7709             7567             142	0.9815799714619277                    27968348         1749847	0.9411186648448872
      7710             7569             141	0.9817120622568093                    27975917         1749988	0.9411291935434767
      7711             7570             141	0.9817144339255609                    27983487         1750129	0.941139718761418
      7712             7573             139	0.9819761410788381                    27991060         1750268	0.9411503077468498
      7713             7570             143	0.9814598729417866                    27998630         1750411	0.9411607587619379
      7714             7572             142	0.9815919108115115                    28006202         1750553	0.9411712399419896
      7715             7573             142	0.9815942968243682                    28013775         1750695	0.9411817176653909
      7716             7576             140	0.9818558838776568                    28021351         1750835	0.9411922591105671
      7717             7575             142	0.9815990669949463                    28028926         1750977	0.9412027299081531
      7718             7577             141	0.9817310183985488                    28036503         1751118	0.9412132308249793
      7719             7578             141	0.9817333851535173                    28044081         1751259	0.9412237282742872
      7720             7581             139	0.9819948186528498                    28051662         1751398	0.9412342893649176
      7721             7578             143	0.9814790830203342                    28059240         1751541	0.9412447127768977
      7722             7580             142	0.9816109816109816                    28066820         1751683	0.9412551662972484
      7723             7581             142	0.9816133626828952                    28074401         1751825	0.9412656163739924
      7724             7584             140	0.981874676333506                     28081985         1751965	0.9412761300464739
      7725             7583             142	0.9816181229773463                    28089568         1752107	0.9412865732235205
      7726             7585             141	0.9817499352834584                    28097153         1752248	0.9412970464633444
      7727             7586             141	0.9817522971398991                    28104739         1752389	0.9413075162487162
      7728             7589             139	0.9820134575569358                    28112328         1752528	0.9413180495496111
      7729             7586             143	0.9814982533316082                    28119914         1752671	0.9413284454626206
      7730             7588             142	0.9816300129366106                    28127502         1752813	0.9413388714275602
      7731             7589             142	0.981632389082913                     28135091         1752955	0.9413492939618736
      7732             7592             140	0.9818934299017071                    28142683         1753095	0.9413597799662548
      7733             7591             142	0.9816371395318764                    28150274         1753237	0.9413701956268613
      7734             7593             141	0.9817688130333592                    28157867         1753378	0.9413806412939347
      7735             7594             141	0.9817711700064641                    28165461         1753519	0.9413910835195585
      7736             7597             139	0.9820320579110652                    28173058         1753658	0.9414015891352729
      7737             7594             143	0.981517383998966                     28180652         1753801	0.9414119576529426
      7738             7596             142	0.9816490049108296                    28188248         1753943	0.9414223561662538
      7739             7597             142	0.981651376146789                     28195845         1754085	0.941432751261856
      7740             7600             140	0.9819121447028424                    28203445         1754225	0.9414432097022232
      7741             7599             142	0.9816561167807777                    28211044         1754367	0.9414535979499831
      7742             7601             141	0.9817876517695686                    28218645         1754508	0.9414640161480509
      7743             7602             141	0.9817900038744672                    28226247         1754649	0.9414744309176083
      7744             7605             139	0.9820506198347108                    28233852         1754788	0.94148490895219
      7745             7602             143	0.981536475145255                     28241454         1754931	0.9414952501776465
      7746             7604             142	0.9816679576555641                    28249058         1755073	0.9415056213426077
      7747             7605             142	0.9816703239963857                    28256663         1755215	0.9415159891027146
      7748             7608             140	0.9819308208569953                    28264271         1755355	0.9415264200826486
      7749             7607             142	0.9816750548457865                    28271878         1755497	0.941536781020652
      7750             7609             141	0.9818064516129033                    28279487         1755638	0.9415471718529554
      7751             7610             141	0.9818087988646627                    28287097         1755779	0.9415575592696251
      7752             7613             139	0.9820691434468525                    28294710         1755918	0.9415680098266166
      7753             7610             143	0.9815555268928157                    28302320         1756061	0.9415783238624862
      7754             7612             142	0.9816868712922363                    28309932         1756203	0.9415886677818749
      7755             7613             142	0.9816892327530625                    28317545         1756345	0.9415990083092011
      7756             7616             140	0.9819494584837545                    28325161         1756485	0.9416094119317806
      7757             7615             142	0.9816939538481372                    28332776         1756627	0.9416197456626175
      7758             7617             141	0.9818252126836814                    28340393         1756768	0.9416301092318973
      7759             7618             141	0.9818275550973063                    28348011         1756909	0.9416404693983574
      7760             7621             139	0.9820876288659793                    28355632         1757048	0.9416508925807998
      7761             7618             143	0.981574539363484                     28363250         1757191	0.9416611795292107
      7762             7620             142	0.9817057459417676                    28370870         1757333	0.9416714963053057
      7763             7621             142	0.9817081025376787                    28378491         1757475	0.9416818097020683
      7764             7624             140	0.9819680577022154                    28386115         1757615	0.9416921860698726
      7765             7623             142	0.981712813908564                     28393738         1757757	0.9417024926956358
      7766             7625             141	0.9818439351017255                    28401363         1757898	0.9417128291041349
      7767             7626             141	0.9818462726921592                    28408989         1758039	0.9417231621225663
      7768             7629             139	0.9821060762100927                    28416618         1758178	0.9417335580330021
      7769             7626             143	0.9815935126785944                    28424244         1758321	0.9417438179955878
      7770             7628             142	0.9817245817245818                    28431872         1758463	0.9417541077301725
      7771             7629             142	0.9817269334705958                    28439501         1758605	0.9417643940980934
      7772             7632             140	0.981986618630983                     28447133         1758745	0.9417747433132054
      7773             7631             142	0.9817316351473048                    28454764         1758887	0.9417850229354936
      7774             7633             141	0.9818626189863648                    28462397         1759028	0.94179533228496
      7775             7634             141	0.9818649517684888                    28470031         1759169	0.9418056382570494
      7776             7637             139	0.9821244855967078                    28477668         1759308	0.9418160069975251
      7777             7634             143	0.9816124469589816                    28485302         1759451	0.9418262400754273
      7778             7636             142	0.9817433787606068                    28492938         1759593	0.9418365028697929
      7779             7637             142	0.9817457256716802                    28500575         1759735	0.9418467623101019
      7780             7640             140	0.9820051413881749                    28508215         1759875	0.9418570844741112
      7781             7639             142	0.9817504176841023                    28515854         1760017	0.9418673371940315
      7782             7642             140	0.9820097661269597                    28523496         1760157	0.9418776526068371
      7783             7643             140	0.9820120776050366                    28531139         1760297	0.941887964637926
      7784             7646             138	0.9822713257965057                    28538785         1760435	0.9418983392971833
      7785             7643             142	0.9817597944765575                    28546428         1760577	0.941908578561293
      7786             7645             141	0.9818905728230156                    28554073         1760718	0.9419188474695406
      7787             7646             141	0.9818928984204444                    28561719         1760859	0.9419291130193481
      7788             7649             139	0.9821520287621982                    28569368         1760998	0.9419394411528038
      7789             7648             141	0.9818975478238542                    28577016         1761139	0.9419496999735152
      7790             7650             140	0.982028241335045                     28584666         1761279	0.9419599883938364
      7791             7651             140	0.9820305480682839                    28592317         1761419	0.9419702734450877
      7792             7654             138	0.9822895277207392                    28599971         1761557	0.9419806210016834
      7793             7651             142	0.9817785191838829                    28607622         1761699	0.9419908334466879
      7794             7653             141	0.9819091608929946                    28615275         1761840	0.9420010754806702
      7795             7654             141	0.9819114817190506                    28622929         1761981	0.9420113141687766
      7796             7657             139	0.9821703437660338                    28630586         1762120	0.9420216153178331
      7797             7656             141	0.9819161215852251                    28638242         1762261	0.9420318473020002
      7798             7658             140	0.9820466786355476                    28645900         1762401	0.9420421088307432
      7799             7659             140	0.9820489806385434                    28653559         1762541	0.9420523670030017
      7800             7662             138	0.9823076923076923                    28661221         1762679	0.9420626875581368
      7801             7659             142	0.9817972054864761                    28668880         1762821	0.9420728732843425
      7802             7661             141	0.9819277108433735                    28676541         1762962	0.9420830885445141
      7803             7662             141	0.9819300269127259                    28684203         1763103	0.9420933004713127
      7804             7665             139	0.9821886212198873                    28691868         1763242	0.942103574736719
      7805             7664             141	0.9819346572709802                    28699532         1763383	0.9421137799846141
      7806             7666             140	0.9820650781450166                    28707198         1763523	0.9421240147221984
      7807             7667             140	0.9820673754323044                    28714865         1763663	0.942134246115823
      7808             7670             138	0.9823258196721312                    28722535         1763801	0.9421445397702105
      7809             7667             142	0.9818158535023691                    28730202         1763943	0.9421546988774402
      7810             7669             141	0.9819462227912932                    28737871         1764084	0.9421648874637708
      7811             7670             141	0.9819485341185508                    28745541         1764225	0.9421750727291713
      7812             7673             139	0.9822068612391193                    28753214         1764364	0.9421853202111911
      7813             7672             141	0.9819531549980801                    28760886         1764505	0.9421954988226031
      7814             7674             140	0.982083439979524                     28768560         1764645	0.9422057068689644
      7815             7675             140	0.982085732565579                     28776235         1764785	0.9422159115838306
      7816             7678             138	0.9823439099283521                    28783913         1764923	0.942226178437699
      7817             7675             142	0.981834463349111                     28791588         1765065	0.9422363110252946
      7818             7677             141	0.9819646968534151                    28799265         1765206	0.9422464730372726
      7819             7678             141	0.981967003453127                     28806943         1765347	0.9422566317407037
      7820             7681             139	0.982225063938619                     28814624         1765486	0.9422668525391178
      7821             7680             141	0.9819716148830073                    28822304         1765627	0.9422770046133555
      7822             7682             140	0.9821017642546663                    28829986         1765767	0.9422871860679487
      7823             7683             140	0.9821040521539052                    28837669         1765907	0.9422973642034512
      7824             7686             138	0.9823619631901841                    28845355         1766045	0.9423076043565469
      7825             7683             142	0.98185303514377                      28853038         1766187	0.9423177105233722
      7826             7685             141	0.9819831331459239                    28860723         1766328	0.9423278460600075
      7827             7686             141	0.9819854350325795                    28868409         1766469	0.9423379783004195
      7828             7689             139	0.9822432294328053                    28876098         1766608	0.9423481725145292
      7829             7688             141	0.9819900370417678                    28883786         1766749	0.9423582981504238
      7830             7690             140	0.9821200510855683                    28891476         1766889	0.9423684531122256
      7831             7691             140	0.9821223343123484                    28899167         1767029	0.9423786047672819
      7832             7694             138	0.9823799795709908                    28906861         1767167	0.9423888183188722
      7833             7691             142	0.9818715690029363                    28914552         1767309	0.9423988981633155
      7834             7693             141	0.982001531784529                     28922245         1767450	0.9424090073231421
      7835             7694             141	0.982003828972559                     28929939         1767591	0.9424191131990098
      7836             7697             139	0.9822613578356304                    28937636         1767730	0.9424292809276398
      7837             7696             141	0.9820084215898941                    28945332         1767871	0.9424393802235476
      7838             7698             140	0.9821383005868844                    28953030         1768011	0.9424495087910595
      7839             7699             140	0.9821405791555046                    28960729         1768151	0.9424596340641117
      7840             7702             138	0.9823979591836735                    28968431         1768289	0.9424698211129879
      7841             7699             142	0.9818900650427241                    28976130         1768431	0.942479874732965
      7842             7701             141	0.9820198928844682                    28983831         1768572	0.942489957614044
      7843             7702             141	0.9820221853882443                    28991533         1768713	0.9425000372233694
      7844             7705             139	0.9822794492605813                    28999238         1768852	0.9425101785648703
      7845             7704             141	0.9820267686424474                    29006942         1768993	0.9425202516186755
      7846             7706             140	0.9821565128728015                    29014648         1769133	0.9425303538899267
      7847             7707             140	0.9821587867975022                    29022355         1769273	0.9425404528789448
      7848             7710             138	0.9824159021406728                    29030065         1769411	0.9425506135234248
      7849             7707             142	0.9819085233787743                    29037772         1769553	0.9425606410163817
      7850             7709             141	0.9820382165605096                    29045481         1769694	0.9425706977163038
      7851             7710             141	0.9820405043943446                    29053191         1769835	0.9425807511566191
      7852             7713             139	0.9822975038206826                    29060904         1769974	0.9425908662088702
      7853             7712             141	0.9820450783140201                    29068616         1770115	0.9426009131179879
      7854             7714             140	0.982174688057041                     29076330         1770255	0.9426109891905377
      7855             7715             140	0.982176957352005                     29084045         1770395	0.9426210619930228
      7856             7718             138	0.9824338085539714                    29091763         1770533	0.9426311963309535
      7857             7715             142	0.9819269441262568                    29099478         1770675	0.942641197793869
      7858             7717             141	0.9820565029269535                    29107195         1770816	0.9426512284097573
      7859             7718             141	0.9820587861051024                    29114913         1770957	0.9426612557781276
      7860             7721             139	0.9823155216284988                    29122634         1771096	0.94267134463854
      7861             7720             141	0.9820633507187381                    29130354         1771237	0.9426813654999188
      7862             7722             140	0.9821928262528619                    29138076         1771377	0.9426914154708593
      7863             7723             140	0.9821950909322141                    29145799         1771517	0.9427014621838454
      7864             7726             138	0.9824516785350966                    29153525         1771655	0.9427115703126061
      7865             7723             142	0.9819453273998728                    29161248         1771797	0.9427215458419952
      7866             7725             141	0.9820747520976354                    29168973         1771938	0.9427315504705082
      7867             7726             141	0.9820770306342952                    29176699         1772079	0.942741551863534
      7868             7729             139	0.9823335027961363                    29184428         1772218	0.9427516146290525
      7869             7728             141	0.9820815859702631                    29192156         1772359	0.9427616095391773
      7870             7730             140	0.9822109275730623                    29199886         1772499	0.9427716335051369
      7871             7731             140	0.9822131876508703                    29207617         1772639	0.9427816542251942
      7872             7734             138	0.9824695121951219                    29215351         1772777	0.9427917362416988
      7873             7731             142	0.9819636733138575                    29223082         1772919	0.9428016859336145
      7874             7733             141	0.9820929641859284                    29230815         1773060	0.9428116646709483
      7875             7734             141	0.9820952380952381                    29238549         1773201	0.9428216401847687
      7876             7737             139	0.9823514474352463                    29246286         1773340	0.9428316769518755
      7877             7736             141	0.9820997841817951                    29254022         1773481	0.9428416460067702
      7878             7738             140	0.9822289921299823                    29261760         1773621	0.9428516440639153
      7879             7739             140	0.9822312476202564                    29269499         1773761	0.9428616388871529
      7880             7742             138	0.98248730964467                      29277241         1773899	0.9428716948878527
      7881             7739             142	0.9819819819819819                    29284980         1774041	0.9428816188378893
      7882             7741             141	0.982111139304745                     29292721         1774182	0.9428915717797812
      7883             7742             141	0.9821134086007866                    29300463         1774323	0.9429015215100758
      7884             7745             139	0.9823693556570269                    29308208         1774462	0.9429115323747927
      7885             7744             141	0.9821179454660748                    29315952         1774603	0.9429214756700226
      7886             7746             140	0.982247020035506                     29323698         1774743	0.942931447914061
      7887             7747             140	0.9822492709521998                    29331445         1774883	0.9429414169361295
      7888             7750             138	0.9825050709939148                    29339195         1775021	0.9429514470170163
      7889             7747             142	0.982000253517556                     29346942         1775163	0.9429613453203117
      7890             7749             141	0.9821292775665399                    29354691         1775304	0.9429712725620418
      7891             7750             141	0.982131542263338                     29362441         1775445	0.9429811966040341
      7892             7753             139	0.9823872275722251                    29370194         1775584	0.9429911816619254
      7893             7752             141	0.9821360699353858                    29377946         1775725	0.9430010992926002
      7894             7754             140	0.9822650114010641                    29385700         1775865	0.9430110458187835
      7895             7755             140	0.9822672577580748                    29393455         1776005	0.9430209891348775
      7896             7758             138	0.9825227963525835                    29401213         1776143	0.9430309933914858
      7897             7755             142	0.9820184880334304                    29408968         1776285	0.9430408661427245
      7898             7757             141	0.9821473790833122                    29416725         1776426	0.9430507677791192
      7899             7758             141	0.9821496391948348                    29424483         1776567	0.9430606662275789
      7900             7761             139	0.9824050632911392                    29432244         1776706	0.9430706255737537
      7901             7760             141	0.9821541577015568                    29440004         1776847	0.9430805176345302
      7902             7762             140	0.982282966337636                     29447766         1776987	0.9430904385376563
      7903             7763             140	0.9822852081488043                    29455529         1777127	0.9431003562425174
      7904             7766             138	0.9825404858299596                    29463295         1777265	0.9431103347699273
      7905             7763             142	0.9820366856419988                    29471058         1777407	0.9431201820633429
      7906             7765             141	0.9821654439666077                    29478823         1777548	0.9431300581887769
      7907             7766             141	0.9821676995067662                    29486589         1777689	0.9431399311380227
      7908             7769             139	0.9824228629236217                    29494358         1777828	0.9431498648671378
      7909             7768             141	0.9821722088759641                    29502126         1777969	0.9431597314522222
      7910             7770             140	0.9823008849557522                    29509896         1778109	0.9431696268266385
      7911             7771             140	0.9823031222348628                    29517667         1778249	0.9431795190145577
      7912             7774             138	0.9825581395348837                    29525441         1778387	0.9431894719073974
      7913             7771             142	0.9820548464552004                    29533212         1778529	0.9431992938367751
      7914             7773             141	0.9821834723275209                    29540985         1778670	0.9432091445451746
      7915             7774             141	0.9821857233101705                    29548759         1778811	0.9432189920890768
      7916             7777             139	0.9824406265790804                    29556536         1778950	0.9432289002953392
      7917             7776             141	0.9821902235695339                    29564312         1779091	0.9432387414984901
      7918             7778             140	0.9823187673654964                    29572090         1779231	0.9432486114380954
      7919             7779             140	0.9823210001262785                    29579869         1779371	0.9432584782029156
      7920             7782             138	0.9825757575757575                    29587651         1779509	0.9432684055553643
      7921             7779             142	0.9820729705845221                    29595430         1779651	0.9432782022140437
      7922             7781             141	0.9822014642766979                    29603211         1779792	0.9432880275988885
      7923             7782             141	0.9822037107156381                    29610993         1779933	0.9432978498308715
      7924             7785             139	0.9824583543664815                    29618778         1780072	0.9433077326080413
      7925             7784             141	0.9822082018927445                    29626562         1780213	0.943317548522572
      7926             7786             140	0.9823366136765077                    29634348         1780353	0.9433273931208195
      7927             7787             140	0.9823388419326353                    29642135         1780493	0.9433372345559384
      7928             7790             138	0.9825933400605449                    29649925         1780631	0.9433471364617285
      7929             7787             142	0.9820910581410014                    29657712         1780773	0.943356907942606
      7930             7789             141	0.9822194199243379                    29665501         1780914	0.9433667080969325
      7931             7790             141	0.9822216618333123                    29673291         1781055	0.9433765051099775
      7932             7793             139	0.982476046394352                     29681084         1781194	0.9433863625513702
      7933             7792             141	0.9822261439556284                    29688876         1781335	0.9433961532701512
      7934             7794             140	0.9823544239979833                    29696670         1781475	0.9434059726200511
      7935             7795             140	0.982356647763075                     29704465         1781615	0.9434157888184239
      7936             7798             138	0.9826108870967742                    29712263         1781753	0.9434256653708438
      7937             7795             142	0.9821091092352274                    29720058         1781895	0.9434354117663752
      7938             7797             141	0.9822373393801965                    29727855         1782036	0.9434451867827788
      7939             7798             141	0.9822395767728933                    29735653         1782177	0.9434549586694262
      7940             7801             139	0.9824937027707809                    29743454         1782316	0.9434647908679153
      7941             7800             141	0.9822440498677748                    29751254         1782457	0.9434745564833774
      7942             7802             140	0.9823721984386804                    29759056         1782597	0.9434843506774994
      7943             7803             140	0.9823744177262999                    29766859         1782737	0.9434941417316406
      7944             7806             138	0.9826283987915407                    29774665         1782875	0.9435039930235373
      7945             7803             142	0.9821271239773443                    29782468         1783017	0.9435137144257406
      7946             7805             141	0.9822552227535867                    29790273         1783158	0.9435234643963781
      7947             7806             141	0.9822574556436391                    29798079         1783299	0.9435332112487301
      7948             7809             139	0.9825113236034222                    29805888         1783438	0.94354301829675
      7949             7808             141	0.9822619197383319                    29813696         1783579	0.9435527589008862
      7950             7810             140	0.9823899371069182                    29821506         1783719	0.9435625280313619
      7951             7811             140	0.9823921519305747                    29829317         1783859	0.9435722940333486
      7952             7814             138	0.982645875251509                     29837131         1783997	0.9435821201571304
      7953             7811             142	0.9821451024770527                    29844942         1784139	0.943591816657588
      7954             7813             141	0.9822730701533819                    29852755         1784280	0.9436015416741803
      7955             7814             141	0.9822752985543683                    29860569         1784421	0.9436112635839038
      7956             7817             139	0.9825289089994972                    29868386         1784560	0.9436210455734515
      7957             7816             141	0.9822797536760085                    29876202         1784701	0.9436307612578201
      7958             7818             140	0.9824076401105806                    29884020         1784841	0.9436405054163457
      7959             7819             140	0.9824098504837291                    29891839         1784981	0.9436502464578199
      7960             7822             138	0.9826633165829146                    29899661         1785119	0.9436600475054585
      7961             7819             142	0.9821630448436126                    29907480         1785261	0.9436697191953198
      7962             7821             141	0.982290881688018                     29915301         1785402	0.9436794193491544
      7963             7822             141	0.9822931056134623                    29923123         1785543	0.9436891164074831
      7964             7825             139	0.9825464590657961                    29930948         1785682	0.9436988734301217
      7965             7824             141	0.9822975517890772                    29938772         1785823	0.9437085642858483
      7966             7826             140	0.9824253075571178                    29946598         1785963	0.9437182835636871
      7967             7827             140	0.9824275134931593                    29954425         1786103	0.9437279997358582
      7968             7830             138	0.9826807228915663                    29962255         1786241	0.9437377757988914
      7969             7827             142	0.9821809511858451                    29970082         1786383	0.9437474227688756
      7970             7829             141	0.9823086574654956                    29977911         1786524	0.9437570981508092
      7971             7830             141	0.9823108769288671                    29985741         1786665	0.9437667704485458
      7972             7833             139	0.9825639739086803                    29993574         1786804	0.9437765025954065
      7973             7832             141	0.9823153141853757                    30001406         1786945	0.9437861687131868
      7974             7834             140	0.982442939553549                     30009240         1787085	0.9437958632011718
      7975             7835             140	0.9824451410658307                    30017075         1787225	0.943805554594819
      7976             7838             138	0.9826980942828486                    30024913         1787363	0.9438153057643534
      7977             7835             142	0.9821988216121349                    30032748         1787505	0.9438249281047514
      7978             7837             141	0.9823263975933818                    30040585         1787646	0.9438345788052123
      7979             7838             141	0.9823286126080962                    30048423         1787787	0.9438442264327318
      7980             7841             139	0.9825814536340852                    30056264         1787926	0.9438539337945163
      7981             7840             141	0.9823330409723092                    30064104         1788067	0.9438635752646185
      7982             7842             140	0.9824605362064646                    30071946         1788207	0.9438732450531546
      7983             7843             140	0.98246273330828                      30079789         1788347	0.9438829117586294
      7984             7846             138	0.9827154308617234                    30087635         1788485	0.9438926381253427
      7985             7843             142	0.9822166562304321                    30095478         1788627	0.9439022359260202
      7986             7845             141	0.982344102178813                     30103323         1788768	0.9439118620350105
      7987             7846             141	0.9823463127582321                    30111169         1788909	0.9439214850822621
      7988             7849             139	0.9825988983475212                    30119018         1789048	0.9439311677492456
      7989             7848             141	0.9823507322568532                    30126866         1789189	0.9439407846615129
      7990             7850             140	0.9824780976220275                    30134716         1789329	0.9439504298405794
      7991             7851             140	0.9824802903266174                    30142567         1789469	0.9439600719478082
      7992             7854             138	0.9827327327327328                    30150421         1789607	0.9439697736019518
      7993             7851             142	0.9822344551482547                    30158272         1789749	0.9439793469523511
      7994             7853             141	0.9823617713284963                    30166125         1789890	0.9439889485594496
      7995             7854             141	0.9823639774859287                    30173979         1790031	0.9439985471159594
      7996             7857             139	0.9826163081540771                    30181836         1790170	0.9440082051779922
      7997             7856             141	0.9823683881455546                    30189692         1790311	0.9440177976218451
      7998             7858             140	0.9824956239059764                    30197550         1790451	0.9440274182809986
      7999             7859             140	0.9824978122265283                    30205409         1790591	0.944037035879485
      8000             7862             138	0.98275                               30213271         1790729	0.9440467129108862
      8001             7860             141	0.9823772028496438                    30221131         1790870	0.944056293138314
      8002             7862             140	0.9825043739065233                    30228993         1791010	0.9440659015553496
      8003             7863             140	0.982506560039985                     30236856         1791150	0.9440755069172898
      8004             7866             138	0.9827586206896551                    30244722         1791288	0.9440851716552717
      8005             7865             140	0.9825109306683323                    30252587         1791428	0.9440947708955947
      8006             7867             139	0.9826380214838871                    30260454         1791567	0.9441043982842767
      8007             7868             139	0.9826401898338953                    30268322         1791706	0.9441140226078405
      8008             7871             137	0.9828921078921079                    30276193         1791843	0.9441237062350809
      8009             7868             141	0.9823948058434262                    30284061         1791984	0.9441332620651954
      8010             7870             140	0.982521847690387                     30291931         1792124	0.9441428460336451
      8011             7871             140	0.9825240294594932                    30299802         1792264	0.9441524269581149
      8012             7874             138	0.9827758362456316                    30307676         1792402	0.9441620671451328
      8013             7873             140	0.9825283913640335                    30315549         1792542	0.9441716419702436
      8014             7875             139	0.982655353132019                     30323424         1792681	0.9441812448925547
      8015             7876             139	0.9826575171553338                    30331300         1792820	0.9441908447608838
      8016             7879             137	0.9829091816367266                    30339179         1792957	0.9442005038196029
      8017             7876             141	0.982412373705875                     30347055         1793098	0.944210035341151
      8018             7878             140	0.9825392866051385                    30354933         1793238	0.9442195949498963
      8019             7879             140	0.9825414640229455                    30362812         1793378	0.944229151525725
      8020             7882             138	0.982793017456359                     30370694         1793516	0.9442387672509289
      8021             7881             140	0.9825458172297719                    30378575         1793656	0.9442483177495524
      8022             7883             139	0.9826726502119172                    30386458         1793795	0.9442578962943516
      8023             7884             139	0.9826748099214757                    30394342         1793934	0.9442674717962528
      8024             7887             137	0.9829262213359921                    30402229         1794071	0.9442771063755773
      8025             7884             141	0.9824299065420561                    30410113         1794212	0.9442866136768897
      8026             7886             140	0.9825566907550461                    30417999         1794352	0.9442961490143952
      8027             7887             140	0.9825588638345584                    30425886         1794492	0.9443056813299956
      8028             7890             138	0.9828101644245142                    30433776         1794630	0.9443152726821178
      8029             7889             140	0.9825632083696599                    30441665         1794770	0.9443247989425629
